SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
IRQ,Iraq,Iraq,Socioeconomic Factors,9.0,8.95603217158177,0.2631108226166517,10,7
IRN,Iran,Iran,Socioeconomic Factors,9.0,9.223646590353805,0.49511444262005666,10,5
IDN,Indonesia,Indonesia,Socioeconomic Factors,7.0,7.01242843178327,0.2775680014808854,10,5
IND,India,India,Socioeconomic Factors,10.0,9.912241255565506,0.3989948613379003,10,7
ISL,Iceland,Iceland,Socioeconomic Factors,3.0,3.021238043066032,0.6179269541906205,10,1
HUN,Hungary,Hungary,Socioeconomic Factors,4.0,3.9133942341914816,0.591470374419018,5,2
HND,Honduras,Honduras,Socioeconomic Factors,8.0,7.9096078431372545,0.43551394378665176,10,5
HTI,Haiti,Haiti,Socioeconomic Factors,7.0,6.94187898089172,0.28040741175041456,7,5
GUY,Guyana,Guyana,Socioeconomic Factors,7.0,6.96850217804088,0.18155711514941855,10,5
GNB,Guinea-Bissau,Guinea-Bissau,Socioeconomic Factors,6.0,6.252669039145908,0.6286756634013833,8,5
GIN,Guinea,Guinea,Socioeconomic Factors,8.0,7.995847881475889,0.1847792504735874,10,5
GTM,Guatemala,Guatemala,Socioeconomic Factors,8.0,7.940195280716029,0.2371246820458304,8,7
GRD,Grenada,Grenada,Socioeconomic Factors,5.0,5.0,0.0,5,5
GRC,Greece,Greece,Socioeconomic Factors,7.0,6.6150872542522645,0.721684322720083,10,5
GHA,Ghana,Ghana,Socioeconomic Factors,8.0,7.9973653395784545,0.07836197769371124,10,5
DEU,Germany,Germany,Socioeconomic Factors,3.0,3.419295284312691,0.6354850247147391,10,1
GEO,Georgia,Georgia,Socioeconomic Factors,6.0,5.993180526614889,0.20952616102402083,10,5
GMB,Gambia,Gambia,Socioeconomic Factors,7.0,6.684326710816777,0.4834084275533254,7,5
GAB,Gabon,Gabon,Socioeconomic Factors,5.0,5.179212454212454,0.7116431759022653,10,5
FR1,France,France,Socioeconomic Factors,4.0,3.7686094363096947,0.7789915406319072,10,1
FI1,Finland,Aland,Socioeconomic Factors,3.0,2.953125,0.30257682392245444,3,1
FI1,Finland,Finland,Socioeconomic Factors,2.0,2.1260535333889043,0.6758659023377837,10,1
FJI,Fiji,Fiji,Socioeconomic Factors,5.0,5.2075471698113205,0.9721788515870534,10,5
ETH,Ethiopia,Ethiopia,Socioeconomic Factors,8.0,8.0526586444513,0.29612999299167175,10,7
EST,Estonia,Estonia,Socioeconomic Factors,4.0,4.1315602332527375,0.6241827863656796,10,1
ERI,Eritrea,Eritrea,Socioeconomic Factors,9.0,9.023668639053254,0.6061184274384865,10,5
GNQ,Equatorial Guinea,Equatorial Guinea,Socioeconomic Factors,7.0,6.841053587647593,0.7036845922021818,8,5
SLV,El Salvador,El Salvador,Socioeconomic Factors,7.0,7.208194905869324,0.40873539908298784,8,6
EGY,Egypt,Egypt,Socioeconomic Factors,9.0,9.015628551943623,0.16367164477020082,10,5
ECU,Ecuador,Ecuador,Socioeconomic Factors,7.0,7.059081575508681,0.31149967582684296,10,5
DOM,Dominican Republic,Dominican Republic,Socioeconomic Factors,5.0,5.283068783068783,0.7140162141009461,10,5
DMA,Dominica,Dominica,Socioeconomic Factors,5.0,5.0,0.0,5,5
DJI,Djibouti,Djibouti,Socioeconomic Factors,7.0,7.154008438818566,0.4767979164104467,10,5
DN1,Denmark,Greenland,Socioeconomic Factors,5.0,5.140664384080313,0.6175658252457538,10,5
DN1,Denmark,Denmark,Socioeconomic Factors,2.0,2.2760260701074513,0.891158610385448,10,1
CZE,Czechia,Czechia,Socioeconomic Factors,3.0,3.1934909738113397,0.46944616543859025,5,2
CYN,Northern Cyprus,Northern Cyprus,Socioeconomic Factors,6.0,5.914798206278027,0.279181747377101,6,5
CYP,Cyprus,Cyprus,Socioeconomic Factors,6.0,5.980337078651686,0.13883908265457748,6,5
HRV,Croatia,Croatia,Socioeconomic Factors,3.0,3.182077125328659,0.4614152268620613,10,1
CIV,Ivory Coast,Ivory Coast,Socioeconomic Factors,8.0,7.996509344774926,0.164439634274792,9,7
CRI,Costa Rica,Costa Rica,Socioeconomic Factors,6.0,5.550516389762012,0.5072739447576464,7,5
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Socioeconomic Factors,9.0,9.010142399285975,0.14156248344342642,10,7
COG,Republic of the Congo,Republic of the Congo,Socioeconomic Factors,9.0,8.921459492888065,0.49937968807582933,10,5
COM,Comoros,Comoros,Socioeconomic Factors,8.0,7.876923076923077,0.3724221057510832,8,6
COL,Colombia,Colombia,Socioeconomic Factors,9.0,8.915447593716234,0.39337661816556674,10,5
CH1,China,China,Socioeconomic Factors,9.0,8.952212917413181,0.47996275344661615,10,4
CH1,China,Macao S.A.R,Socioeconomic Factors,9.0,9.0,0.0,9,9
CH1,China,Hong Kong S.A.R.,Socioeconomic Factors,9.0,9.0,0.0,9,9
CHL,Chile,Chile,Socioeconomic Factors,6.0,6.736415061996458,0.9790215970486776,10,5
TCD,Chad,Chad,Socioeconomic Factors,8.0,8.03189418430841,0.20375017487306243,10,7
CAF,Central African Republic,Central African Republic,Socioeconomic Factors,10.0,9.947438229498257,0.2757228173625241,10,8
CPV,Cabo Verde,Cabo Verde,Socioeconomic Factors,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Socioeconomic Factors,4.0,4.063526741941883,0.5718019917312062,10,1
CMR,Cameroon,Cameroon,Socioeconomic Factors,8.0,8.003490666261952,0.19643701686540083,10,5
KHM,Cambodia,Cambodia,Socioeconomic Factors,8.0,7.920426065162907,0.42751109138295396,8,5
MMR,Myanmar,Myanmar,Socioeconomic Factors,7.0,7.072867298578199,0.4199706128296594,10,5
BDI,Burundi,Burundi,Socioeconomic Factors,7.0,7.413157894736842,0.764567663396352,9,7
BFA,Burkina Faso,Burkina Faso,Socioeconomic Factors,8.0,7.964136780650542,0.18594904906277565,8,7
BGR,Bulgaria,Bulgaria,Socioeconomic Factors,5.0,5.691929021179164,0.8075191145228472,10,4
BRN,Brunei,Brunei,Socioeconomic Factors,7.0,6.944915254237288,0.2783417779646609,7,5
BRA,Brazil,Brazil,Socioeconomic Factors,7.0,6.99717989707421,0.12059846828918805,10,5
BWA,Botswana,Botswana,Socioeconomic Factors,9.0,8.992892329345532,0.145125373560046,10,7
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Socioeconomic Factors,4.0,3.971727251128534,0.16575101973356582,4,3
BOL,Bolivia,Bolivia,Socioeconomic Factors,6.0,6.223531061562193,0.4363403034904388,8,6
BTN,Bhutan,Bhutan,Socioeconomic Factors,7.0,7.5450684285040115,1.0716312637272982,10,7
BEN,Benin,Benin,Socioeconomic Factors,7.0,7.0356148030242736,0.1987950922694942,8,5
BLZ,Belize,Belize,Socioeconomic Factors,8.0,7.9818355640535374,0.18719749521593926,8,5
BEL,Belgium,Belgium,Socioeconomic Factors,4.0,3.843671679197995,0.47062593894829546,10,1
BLR,Belarus,Belarus,Socioeconomic Factors,6.0,5.92291072156543,0.40528631675888893,7,3
BRB,Barbados,Barbados,Socioeconomic Factors,5.0,5.0,0.0,5,5
BGD,Bangladesh,Bangladesh,Socioeconomic Factors,8.0,8.16740152851264,0.553744356998531,10,5
BHR,Bahrain,Bahrain,Socioeconomic Factors,9.0,9.0,0.0,9,9
BHS,The Bahamas,The Bahamas,Socioeconomic Factors,6.0,5.820872274143302,0.3834592334083319,6,5
AZE,Azerbaijan,Azerbaijan,Socioeconomic Factors,6.0,5.680881879626649,0.8420655982315628,10,1
AUT,Austria,Austria,Socioeconomic Factors,2.0,2.0847457627118646,0.47549492440689894,4,1
AU1,Australia,Australia,Socioeconomic Factors,5.0,4.814732574334472,0.6434533175379038,10,1
ARM,Armenia,Armenia,Socioeconomic Factors,6.0,5.900375939849624,0.7673064949324162,9,4
ARG,Argentina,Argentina,Socioeconomic Factors,7.0,7.014996368716632,0.2516012004230001,10,5
ATG,Antigua and Barbuda,Antigua and Barbuda,Socioeconomic Factors,6.0,5.8,0.39999999999999997,6,5
AGO,Angola,Angola,Socioeconomic Factors,10.0,9.961455167518972,0.19250747614063554,10,9
AND,Andorra,Andorra,Socioeconomic Factors,6.0,5.9714285714285715,0.16659862556700858,6,5
DZA,Algeria,Algeria,Socioeconomic Factors,9.0,8.58080739970966,0.6128481908365253,10,5
ALB,Albania,Albania,Socioeconomic Factors,5.0,5.082178690874343,0.574944798933053,10,4
AFG,Afghanistan,Afghanistan,Socioeconomic Factors,10.0,9.924802786599734,0.409309908886373,10,6
KAS,Kashmir,Siachen Glacier,Socioeconomic Factors,10.0,9.916666666666666,0.34906078889419007,10,7
NL1,Netherlands,Sint Maarten,Socioeconomic Factors,7.0,7.0,0.0,7,7
TUV,Tuvalu,Tuvalu,Socioeconomic Factors,--,--,--,--,--
