SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
IRQ,Iraq,Iraq,Forest Productivity and Distance to Markets,8.0,8.627613941018767,1.1022120154585842,10,6
IRN,Iran,Iran,Forest Productivity and Distance to Markets,8.0,8.301737313246624,1.2844869548208178,10,1
IDN,Indonesia,Indonesia,Forest Productivity and Distance to Markets,6.0,5.714806210407383,3.952357669315041,10,1
IND,India,India,Forest Productivity and Distance to Markets,6.0,4.85949835813596,2.4070890350977487,10,1
ISL,Iceland,Iceland,Forest Productivity and Distance to Markets,10.0,9.682398550419283,0.703993253497236,10,5
HUN,Hungary,Hungary,Forest Productivity and Distance to Markets,6.0,5.328983272037015,1.3082655812245805,10,1
HND,Honduras,Honduras,Forest Productivity and Distance to Markets,1.0,3.037450980392157,3.336249122649775,10,1
HTI,Haiti,Haiti,Forest Productivity and Distance to Markets,1.0,1.0493630573248407,0.310305338692756,3,1
GUY,Guyana,Guyana,Forest Productivity and Distance to Markets,10.0,8.071931196247068,2.668423150032733,10,1
GNB,Guinea-Bissau,Guinea-Bissau,Forest Productivity and Distance to Markets,3.0,3.1487544483985763,1.6148576880071506,6,1
GIN,Guinea,Guinea,Forest Productivity and Distance to Markets,3.0,2.7715391148438235,1.454668618796126,10,1
GTM,Guatemala,Guatemala,Forest Productivity and Distance to Markets,1.0,2.53173311635476,2.6581793276694023,10,1
GRD,Grenada,Grenada,Forest Productivity and Distance to Markets,6.0,5.923076923076923,0.2664693550105965,6,5
GRC,Greece,Greece,Forest Productivity and Distance to Markets,3.0,2.9156174066710845,1.2099803883409546,10,1
GHA,Ghana,Ghana,Forest Productivity and Distance to Markets,6.0,4.208723653395785,2.0889317465310686,10,1
DEU,Germany,Germany,Forest Productivity and Distance to Markets,6.0,5.637224390758519,1.218754670516541,10,3
GEO,Georgia,Georgia,Forest Productivity and Distance to Markets,3.0,3.845046410304982,1.7402475238145665,10,1
GMB,Gambia,Gambia,Forest Productivity and Distance to Markets,6.0,5.22075055187638,1.2969015076547217,6,1
GAB,Gabon,Gabon,Forest Productivity and Distance to Markets,10.0,8.264835164835166,3.0566401732381827,10,1
FR1,France,France,Forest Productivity and Distance to Markets,3.0,4.190927361469997,2.1907875725290835,10,1
FI1,Finland,Aland,Forest Productivity and Distance to Markets,6.0,5.8671875,0.3393719785777105,6,5
FI1,Finland,Finland,Forest Productivity and Distance to Markets,10.0,8.768679130446287,2.2336993152593276,10,1
FJI,Fiji,Fiji,Forest Productivity and Distance to Markets,1.0,3.8337264150943398,3.560719171668965,10,1
ETH,Ethiopia,Ethiopia,Forest Productivity and Distance to Markets,7.0,7.320004113956598,1.9697219358999762,10,1
EST,Estonia,Estonia,Forest Productivity and Distance to Markets,3.0,2.982932726496942,1.366333937736198,10,1
ERI,Eritrea,Eritrea,Forest Productivity and Distance to Markets,8.0,7.808857808857809,0.9358328448742067,10,5
GNQ,Equatorial Guinea,Equatorial Guinea,Forest Productivity and Distance to Markets,1.0,1.4041780199818348,0.8126725519886547,6,1
SLV,El Salvador,El Salvador,Forest Productivity and Distance to Markets,1.0,1.0775193798449612,0.383164019728149,3,1
EGY,Egypt,Egypt,Forest Productivity and Distance to Markets,10.0,9.219159657497917,1.0794352136349235,10,5
ECU,Ecuador,Ecuador,Forest Productivity and Distance to Markets,3.0,4.264980399477319,2.6300896797501903,10,1
DOM,Dominican Republic,Dominican Republic,Forest Productivity and Distance to Markets,1.0,1.0277777777777777,0.49922779876698403,10,1
DMA,Dominica,Dominica,Forest Productivity and Distance to Markets,1.0,1.0,0.0,1,1
DJI,Djibouti,Djibouti,Forest Productivity and Distance to Markets,8.0,7.981012658227848,0.20962652103391385,9,5
DN1,Denmark,Greenland,Forest Productivity and Distance to Markets,10.0,9.986561408063697,0.11514337229329981,10,9
DN1,Denmark,Denmark,Forest Productivity and Distance to Markets,6.0,5.917562092654571,0.6375346456528221,10,3
CZE,Czechia,Czechia,Forest Productivity and Distance to Markets,6.0,5.15395372489194,1.400417741204378,8,3
CYN,Northern Cyprus,Northern Cyprus,Forest Productivity and Distance to Markets,6.0,5.744394618834081,0.9143364701240161,9,1
CYP,Cyprus,Cyprus,Forest Productivity and Distance to Markets,6.0,4.71067415730337,1.4660957077092938,8,1
HRV,Croatia,Croatia,Forest Productivity and Distance to Markets,3.0,2.934925503943909,1.568175564169858,10,1
CIV,Ivory Coast,Ivory Coast,Forest Productivity and Distance to Markets,3.0,2.9837829976001746,1.6954379235565114,10,1
CRI,Costa Rica,Costa Rica,Forest Productivity and Distance to Markets,1.0,2.1041760215536596,1.3872585835517026,6,1
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Forest Productivity and Distance to Markets,3.0,3.7843320215830256,3.2046636838227256,10,1
COG,Republic of the Congo,Republic of the Congo,Forest Productivity and Distance to Markets,10.0,7.618429189857761,3.183006237546213,10,1
COM,Comoros,Comoros,Forest Productivity and Distance to Markets,10.0,9.692307692307692,0.46153846153846156,10,9
COL,Colombia,Colombia,Forest Productivity and Distance to Markets,6.0,6.2409192918294405,3.6538487300587774,10,1
CH1,China,China,Forest Productivity and Distance to Markets,8.0,7.370387182353762,2.7040428964265946,10,1
CH1,China,Macao S.A.R,Forest Productivity and Distance to Markets,6.0,6.0,0.0,6,6
CH1,China,Hong Kong S.A.R.,Forest Productivity and Distance to Markets,6.0,5.8979591836734695,0.30270197906512913,6,5
CHL,Chile,Chile,Forest Productivity and Distance to Markets,8.0,7.4751728472658705,3.1978168437045076,10,1
TCD,Chad,Chad,Forest Productivity and Distance to Markets,10.0,8.839729551221886,1.7851308497099132,10,3
CAF,Central African Republic,Central African Republic,Forest Productivity and Distance to Markets,8.0,6.378391693193876,3.8234929102646227,10,1
CPV,Cabo Verde,Cabo Verde,Forest Productivity and Distance to Markets,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Forest Productivity and Distance to Markets,10.0,9.532804977903456,1.415795907601034,10,1
CMR,Cameroon,Cameroon,Forest Productivity and Distance to Markets,3.0,3.252997419942328,2.782532655713446,10,1
KHM,Cambodia,Cambodia,Forest Productivity and Distance to Markets,3.0,3.9969924812030073,2.3878327706930396,10,1
MMR,Myanmar,Myanmar,Forest Productivity and Distance to Markets,1.0,2.8411386879521077,2.6100234768552313,10,1
BDI,Burundi,Burundi,Forest Productivity and Distance to Markets,3.0,3.3552631578947367,0.9711263225022244,6,1
BFA,Burkina Faso,Burkina Faso,Forest Productivity and Distance to Markets,6.0,6.394912427022518,1.173344828503615,10,3
BGR,Bulgaria,Bulgaria,Forest Productivity and Distance to Markets,3.0,3.9589009730967373,1.6710692054980911,10,1
BRN,Brunei,Brunei,Forest Productivity and Distance to Markets,1.0,1.4830508474576272,0.9543215785994981,7,1
BRA,Brazil,Brazil,Forest Productivity and Distance to Markets,3.0,4.620725366586826,3.6270366702519854,10,1
BWA,Botswana,Botswana,Forest Productivity and Distance to Markets,8.0,7.874736101337087,2.3261665217406504,10,3
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Forest Productivity and Distance to Markets,1.0,1.889047279638869,1.0195505230678812,10,1
BOL,Bolivia,Bolivia,Forest Productivity and Distance to Markets,6.0,5.223531061562193,2.7270537091722415,10,1
BTN,Bhutan,Bhutan,Forest Productivity and Distance to Markets,6.0,5.396885323265692,2.4178059238072693,10,1
BEN,Benin,Benin,Forest Productivity and Distance to Markets,6.0,5.718662952646239,1.4934656330506633,10,3
BLZ,Belize,Belize,Forest Productivity and Distance to Markets,1.0,1.2523900573613767,0.6937091157963851,8,1
BEL,Belgium,Belgium,Forest Productivity and Distance to Markets,6.0,5.703007518796992,1.9513547706775989,10,3
BLR,Belarus,Belarus,Forest Productivity and Distance to Markets,3.0,3.150061149612719,1.0771431940972924,6,1
BRB,Barbados,Barbados,Forest Productivity and Distance to Markets,6.0,5.9375,0.24206145913796356,6,5
BGD,Bangladesh,Bangladesh,Forest Productivity and Distance to Markets,3.0,3.1218400940623163,1.8935514568236036,10,1
BHR,Bahrain,Bahrain,Forest Productivity and Distance to Markets,8.0,8.0,0.0,8,8
BHS,The Bahamas,The Bahamas,Forest Productivity and Distance to Markets,8.0,7.183800623052959,1.1802578566668858,10,5
AZE,Azerbaijan,Azerbaijan,Forest Productivity and Distance to Markets,6.0,5.905053105889926,1.3077952842043123,10,1
AUT,Austria,Austria,Forest Productivity and Distance to Markets,3.0,3.9686893517919524,1.5650149966866995,9,1
AU1,Australia,Australia,Forest Productivity and Distance to Markets,10.0,8.15979371223799,3.0602194574400574,10,1
ARM,Armenia,Armenia,Forest Productivity and Distance to Markets,8.0,7.043703007518797,1.3993378570278356,9,3
ARG,Argentina,Argentina,Forest Productivity and Distance to Markets,8.0,6.4877340237391685,2.3372985046683126,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Forest Productivity and Distance to Markets,6.0,5.8,0.39999999999999997,6,5
AGO,Angola,Angola,Forest Productivity and Distance to Markets,10.0,7.7911335966077635,2.935362062724959,10,1
AND,Andorra,Andorra,Forest Productivity and Distance to Markets,3.0,2.942857142857143,0.33319725113401716,3,1
DZA,Algeria,Algeria,Forest Productivity and Distance to Markets,10.0,9.413393728333558,1.2202178411610949,10,1
ALB,Albania,Albania,Forest Productivity and Distance to Markets,3.0,3.087912087912088,0.5937338730474339,10,1
AFG,Afghanistan,Afghanistan,Forest Productivity and Distance to Markets,8.0,8.445292490523512,0.939712042309115,10,6
KAS,Kashmir,Siachen Glacier,Forest Productivity and Distance to Markets,10.0,10.0,0.0,10,10
NL1,Netherlands,Sint Maarten,Forest Productivity and Distance to Markets,6.0,6.0,0.0,6,6
TUV,Tuvalu,Tuvalu,Forest Productivity and Distance to Markets,--,--,--,--,--
