SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Herbicide Resistance,1.0,1.0681872178664766,0.3626118488516509,3,1
BOL,Bolivia,Bolivia,Herbicide Resistance,3.0,3.234889917262656,1.1944985755403283,10,1
BTN,Bhutan,Bhutan,Herbicide Resistance,1.0,1.5143935818782444,1.2113415189305614,8,1
BEN,Benin,Benin,Herbicide Resistance,1.0,1.0,0.0,1,1
BLZ,Belize,Belize,Herbicide Resistance,1.0,1.1768642447418738,0.5653135940183839,3,1
BEL,Belgium,Belgium,Herbicide Resistance,6.0,6.6043233082706765,1.9082380057134396,10,1
BLR,Belarus,Belarus,Herbicide Resistance,1.0,1.2240521810028537,0.8258612772706322,6,1
BRB,Barbados,Barbados,Herbicide Resistance,1.0,1.0,0.0,1,1
BGD,Bangladesh,Bangladesh,Herbicide Resistance,1.0,1.1945914168136391,0.6262390380404556,10,1
BHR,Bahrain,Bahrain,Herbicide Resistance,1.0,1.0,0.0,1,1
BHS,The Bahamas,The Bahamas,Herbicide Resistance,1.0,1.0,0.0,1,1
AZE,Azerbaijan,Azerbaijan,Herbicide Resistance,1.0,1.2001931123270035,0.9626898609146596,10,1
AUT,Austria,Austria,Herbicide Resistance,3.0,3.3815500064691424,1.2934046012996172,8,1
AU1,Australia,Australia,Herbicide Resistance,10.0,9.992181188261126,0.09046509420016426,10,5
ARM,Armenia,Armenia,Herbicide Resistance,1.0,1.5018796992481203,1.132647872718102,6,1
ARG,Argentina,Argentina,Herbicide Resistance,6.0,5.99120730470071,0.28919931536403404,10,3
ATG,Antigua and Barbuda,Antigua and Barbuda,Herbicide Resistance,1.0,1.0,0.0,1,1
AGO,Angola,Angola,Herbicide Resistance,1.0,1.001801670640048,0.12732552667606445,10,1
AND,Andorra,Andorra,Herbicide Resistance,8.0,8.142857142857142,0.4237827706911807,10,8
DZA,Algeria,Algeria,Herbicide Resistance,1.0,1.010098445965778,0.15962856894033303,10,1
ALB,Albania,Albania,Herbicide Resistance,1.0,1.3420926899187768,1.2447811041070538,10,1
AFG,Afghanistan,Afghanistan,Herbicide Resistance,1.0,1.1036266775945087,0.6472089142715397,7,1
KAS,Kashmir,Siachen Glacier,Herbicide Resistance,3.0,3.121212121212121,0.6632142008557361,8,3
NL1,Netherlands,Sint Maarten,Herbicide Resistance,1.0,1.0,0.0,1,1
TUV,Tuvalu,Tuvalu,Herbicide Resistance,--,--,--,--,--
